  PERMNO        date           msft        vwretd        ewretd        sprtrn
   10107    20090224      -0.002324      0.040182      0.037750      0.040103
   10107    20090225      -0.012231     -0.010666     -0.015518     -0.010658
   10107    20090226      -0.031840     -0.012148     -0.007036     -0.015780
   10107    20090227      -0.016443     -0.019050     -0.010451     -0.023564
   10107    20090302      -0.022291     -0.049810     -0.055698     -0.046620
   10107    20090303       0.005700     -0.006325     -0.013924     -0.006407
   10107    20090304       0.015113      0.025902      0.029680      0.023753
   10107    20090305      -0.052730     -0.041836     -0.049091     -0.042532
   10107    20090306       0.000655      0.001617     -0.002234      0.001216
   10107    20090309      -0.008508     -0.011360     -0.016324     -0.010024
   10107    20090310       0.087789      0.063381      0.062630      0.063663
   10107    20090311       0.038228      0.004059      0.005505      0.002446
   10107    20090312      -0.005845      0.041915      0.051270      0.040729
   10107    20090313      -0.021164      0.006025      0.009588      0.007739
   10107    20090316      -0.024024     -0.004790      0.001275     -0.003516
   10107    20090317       0.040000      0.031010      0.030369      0.032140
   10107    20090318       0.003550      0.022361      0.034165      0.020858
   10107    20090319       0.010613     -0.007990      0.007670     -0.012979
   10107    20090320      -0.004667     -0.020300     -0.014139     -0.019769
   10107    20090323       0.074443      0.069054      0.064792      0.070758
   10107    20090324      -0.021822     -0.019962     -0.016054     -0.020415
   10107    20090325      -0.002789      0.009016      0.017815      0.009626
   10107    20090326       0.053132      0.025259      0.035806      0.023320
   10107    20090327      -0.037175     -0.021632     -0.021529     -0.020316
   10107    20090330      -0.035852     -0.036229     -0.031872     -0.034819
   10107    20090331       0.050915      0.014244      0.020144      0.013130
   10107    20090401       0.051170      0.017208      0.015828      0.016557
   10107    20090402      -0.001036      0.031717      0.039004      0.028727
   10107    20090403      -0.027994      0.011632      0.012703      0.009732
   10107    20090406       0.000533     -0.009799     -0.007213     -0.008332
   10107    20090407       0.000000     -0.024644     -0.020098     -0.023855
   10107    20090408       0.022921      0.013118      0.017512      0.011783
   10107    20090409       0.025013      0.039485      0.045859      0.038053
   10107    20090413      -0.004067      0.003952      0.007468      0.002533
   10107    20090414      -0.012251     -0.019504     -0.012727     -0.020065
   10107    20090415      -0.026873      0.012434      0.013648      0.012549
   10107    20090416       0.049389      0.016087      0.020373      0.015539
   10107    20090417      -0.028340      0.006018      0.013755      0.004969
   10107    20090420      -0.030729     -0.044751     -0.042003     -0.042790
   10107    20090421       0.019344      0.022725      0.029020      0.021252
   10107    20090422      -0.010016     -0.005673      0.005406     -0.007682
   10107    20090423       0.007455      0.009216      0.001729      0.009922
   10107    20090424       0.105180      0.018994      0.021507      0.016797
   10107    20090427      -0.024390     -0.011384     -0.011690     -0.010067
   10107    20090428      -0.023039     -0.002822      0.005018     -0.002740
   10107    20090429       0.016056      0.024493      0.028567      0.021610
   10107    20090430       0.000494     -0.000435      0.004244     -0.000950
   10107    20090501      -0.000987      0.005980      0.008472      0.005396
   10107    20090504      -0.002470      0.035866      0.037638      0.033868
   10107    20090505      -0.019812     -0.003456      0.002787     -0.003792
   10107    20090506       0.000000      0.016030      0.015205      0.017404
   10107    20090507      -0.023749     -0.015464     -0.011281     -0.013202
   10107    20090508       0.005176      0.027318      0.034000      0.024069
   10107    20090511      -0.005149     -0.020737     -0.006809     -0.021512
   10107    20090512       0.029503     -0.002660     -0.005772     -0.000979
   10107    20090513      -0.007039     -0.031143     -0.036948     -0.026895
   10107    20090514       0.015696      0.012408      0.013597      0.010352
   10107    20090515       0.007976     -0.010643     -0.008198     -0.011410
   10107    20090518       0.018793      0.033016      0.034462      0.030389
   10107    20090519      -0.007767      0.000506      0.004847     -0.001737
   10107    20090520       0.003447     -0.001787      0.000386     -0.005131
   10107    20090521      -0.027478     -0.016573     -0.013909     -0.016758
   10107    20090522      -0.003532     -0.000097      0.000888     -0.001497
   10107    20090526       0.029873      0.028116      0.027228      0.026302
   10107    20090527      -0.010325     -0.017272     -0.010079     -0.018971
   10107    20090528       0.015897      0.015061      0.008296      0.015419
   10107    20090529       0.021516      0.014744      0.014973      0.013575
   10107    20090601       0.024414      0.027024      0.029234      0.025818
   10107    20090602       0.000000      0.003102      0.006477      0.001983
   10107    20090603       0.015421     -0.017261     -0.010874     -0.013739
   10107    20090604       0.004602      0.013639      0.019881      0.011484
   10107    20090605       0.014201     -0.003115      0.001207     -0.002515
   10107    20090608      -0.004065     -0.002647     -0.003553     -0.001011
   10107    20090609       0.001361      0.005493      0.008719      0.003503
   10107    20090610       0.021286     -0.002837     -0.002291     -0.003480
   10107    20090611       0.012417      0.007218      0.010810      0.006112
   10107    20090612       0.021901     -0.001359     -0.002603      0.001397
   10107    20090615       0.003858     -0.025417     -0.023409     -0.023769
   10107    20090616       0.001281     -0.013118     -0.011482     -0.012720
   10107    20090617       0.009808     -0.003016     -0.001874     -0.001382
   10107    20090618      -0.007601      0.006611      0.003136      0.008411
   10107    20090619       0.024255      0.004106      0.006317      0.003114
   10107    20090622      -0.032821     -0.033150     -0.033322     -0.030600
   10107    20090623       0.002577      0.002263     -0.002680      0.002307
   10107    20090624       0.005570      0.008940      0.008663      0.006524
   10107    20090625       0.013634      0.021621      0.021950      0.021444
   10107    20090626      -0.018495      0.000870      0.009695     -0.001478
   10107    20090629       0.021842      0.007693      0.002620      0.009065
   10107    20090630      -0.003772     -0.007753     -0.001692     -0.008531
   10107    20090701       0.011359      0.006079      0.011727      0.004362
   10107    20090702      -0.027870     -0.028146     -0.024530     -0.029145
   10107    20090706      -0.007274     -0.001709     -0.008867      0.002566
   10107    20090707      -0.028879     -0.019557     -0.015998     -0.019684
   10107    20090708       0.001332     -0.003653     -0.010970     -0.001669
   10107    20090709      -0.005319      0.004872      0.005021      0.003547
   10107    20090710      -0.002228     -0.003390     -0.000116     -0.004022
   10107    20090713       0.037517      0.023932      0.016221      0.024934
   10107    20090714      -0.005166      0.007252      0.008311      0.005316
   10107    20090715       0.043704      0.031138      0.029617      0.029630
   10107    20090716       0.013267      0.009457      0.008224      0.008642
   10107    20090717      -0.006137     -0.000099     -0.001876     -0.000383
   10107    20090720       0.009881      0.013489      0.015346      0.011432
   10107    20090721       0.012230      0.002491     -0.001750      0.003627
   10107    20090722      -0.001208      0.000625      0.006326     -0.000534
   10107    20090723       0.030645      0.024245      0.022672      0.023290
   10107    20090724      -0.082551      0.004319      0.006538      0.003042
   10107    20090727      -0.014499      0.003430      0.007161      0.002982
   10107    20090728       0.015578     -0.003762      0.001287     -0.002606
   10107    20090729       0.014061     -0.006491     -0.005145     -0.004563
   10107    20090730       0.000420      0.013390      0.015049      0.011896
   10107    20090731      -0.012180      0.002684      0.004968      0.000740
   10107    20090803       0.013180      0.017978      0.019051      0.015342
